SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,WL,MIN,PTS,days_since_last_game,avg_prev_5,avg_prev_15,HOME_AWAY,OPP,OPP_DEF_RATING,avg_prev_opp_3
2024,1627701,Temi Fágbénlé,IND,2024-05-22,IND @ SEA,L,26.895,8,2,7.25,7.25,Away,SEA,98.9,
2024,1627701,Temi Fágbénlé,IND,2024-05-24,IND @ LAS,W,30.73667,17,2,7.4,7.4,Away,LAS,107.5,
2024,1627701,Temi Fágbénlé,IND,2024-05-25,IND @ LVA,L,26.2,13,1,10.0,9.0,Away,LVA,102.8,
2024,1627701,Temi Fágbénlé,IND,2024-05-28,IND vs. LAS,L,31.555,6,3,11.4,9.57143,Home,LAS,107.5,17.0
2024,1627701,Temi Fágbénlé,IND,2024-06-27,IND @ SEA,L,19.18333,8,30,11.0,9.125,Away,SEA,98.9,8.0
2024,1627701,Temi Fágbénlé,IND,2024-06-30,IND @ PHO,W,12.96333,10,3,10.4,9.0,Away,PHO,98.5,
2024,1627701,Temi Fágbénlé,IND,2024-07-02,IND @ LVA,L,16.06667,2,2,10.8,9.1,Away,LVA,102.8,13.0
2024,1627701,Temi Fágbénlé,IND,2024-08-24,IND @ MIN,L,16.18333,4,53,7.8,8.45455,Away,MIN,94.8,
2024,1627701,Temi Fágbénlé,IND,2024-08-26,IND @ ATL,W,10.86667,2,2,6.0,8.08333,Away,ATL,99.4,
2024,1627701,Temi Fágbénlé,IND,2024-08-28,IND vs. CON,W,16.96667,0,2,5.2,7.61538,Home,CON,112.2,7.5
2024,1627701,Temi Fágbénlé,IND,2024-08-30,IND @ CHI,W,18.0,3,2,3.6,7.07143,Away,CHI,108.3,
2024,1627701,Temi Fágbénlé,IND,2024-09-01,IND @ DAL,W,8.7,2,2,2.2,6.8,Away,DAL,107.7,
2024,1627701,Temi Fágbénlé,IND,2024-09-06,IND vs. MIN,L,15.15,2,5,2.2,6.66667,Home,MIN,94.8,4.0
2024,1627701,Temi Fágbénlé,IND,2024-09-08,IND vs. ATL,W,28.23333,9,2,1.8,6.4,Home,ATL,99.4,2.0
2024,1627701,Temi Fágbénlé,IND,2024-09-11,IND vs. LVA,L,17.48333,6,3,3.2,6.46667,Home,LVA,102.8,7.5
2024,1627701,Temi Fágbénlé,IND,2024-09-13,IND vs. LVA,L,13.04833,4,2,4.4,6.13333,Home,LVA,102.8,7.0
2024,1627701,Temi Fágbénlé,IND,2024-09-15,IND vs. DAL,W,17.80833,7,2,4.6,5.86667,Home,DAL,107.7,2.0
2024,1627701,Temi Fágbénlé,IND,2024-09-19,IND @ WAS,L,15.0,8,4,5.6,5.2,Away,WAS,,
2025,1627701,Temi Fágbénlé,GSV,2025-05-16,GSV vs. LAS,L,31.63333,15,239,6.8,4.86667,Home,LAS,107.5,11.5
2025,1627701,Temi Fágbénlé,GSV,2025-05-21,GSV vs. WAS,W,27.02667,6,5,8.0,5.46667,Home,WAS,,8.0
2025,1627701,Temi Fágbénlé,GSV,2025-05-23,GSV @ LAS,W,26.83333,8,2,8.0,5.33333,Away,LAS,107.5,12.66667
2025,1627701,Temi Fágbénlé,GSV,2025-05-27,GSV @ NYL,L,31.36667,11,4,8.8,5.2,Away,NYL,97.7,7.0
2025,1627701,Temi Fágbénlé,GSV,2025-05-29,GSV @ NYL,L,19.66667,9,2,9.6,5.8,Away,NYL,97.7,8.33333
2025,1627701,Temi Fágbénlé,GSV,2025-06-01,GSV vs. MIN,L,24.63333,5,3,9.8,6.13333,Home,MIN,94.8,3.0
2025,1627701,Temi Fágbénlé,GSV,2025-06-05,GSV @ PHX,L,28.3,12,4,7.8,6.33333,Away,PHX,,
2025,1627701,Temi Fágbénlé,GSV,2025-06-07,GSV vs. LVA,W,13.38333,7,2,9.0,7.13333,Home,LVA,102.8,4.0
2025,1627701,Temi Fágbénlé,GSV,2025-06-09,GSV @ LAS,W,28.01667,14,2,8.8,7.4,Away,LAS,107.5,9.66667
2025,1627701,Temi Fágbénlé,GSV,2025-06-14,GSV vs. SEA,W,27.3,16,5,9.4,8.2,Home,SEA,98.9,8.0
2025,1627701,Temi Fágbénlé,GSV,2025-06-29,GSV vs. SEA,W,20.41667,4,15,10.8,9.13333,Home,SEA,98.9,10.66667
2025,1627701,Temi Fágbénlé,GSV,2025-07-05,GSV @ MIN,L,25.58333,7,6,10.6,8.8,Away,MIN,94.8,3.66667
2025,1627701,Temi Fágbénlé,GSV,2025-07-07,GSV @ ATL,L,24.86333,0,2,9.6,8.86667,Away,ATL,99.4,5.5
2025,1627701,Temi Fágbénlé,GSV,2025-07-09,GSV @ IND,W,18.9,7,2,8.2,8.6,Away,IND,100.6,
2025,1627701,Temi Fágbénlé,GSV,2025-07-12,GSV @ LVA,L,27.31833,13,3,6.8,8.6,Away,LVA,102.8,5.66667
2025,1627701,Temi Fágbénlé,GSV,2025-07-14,GSV vs. PHX,L,11.32,0,2,6.2,8.93333,Home,PHX,,12.0
2025,1627701,Temi Fágbénlé,GSV,2025-07-16,GSV @ SEA,L,25.55167,5,2,5.4,7.93333,Away,SEA,98.9,9.33333
2024,1628242,Emma Cannon,LVA,2024-05-25,LVA vs. IND,W,3.55,2,5,,,Home,IND,100.6,
2024,1628242,Emma Cannon,LVA,2024-05-29,LVA @ MIN,W,0.83667,0,4,2.0,2.0,Away,MIN,94.8,
2024,1628242,Emma Cannon,LVA,2024-06-05,LVA @ DAL,W,0.62667,0,7,1.0,1.0,Away,DAL,107.7,
2024,1628242,Emma Cannon,LVA,2024-06-11,LVA vs. MIN,L,2.93333,0,6,0.66667,0.66667,Home,MIN,94.8,0.0
2024,1628242,Emma Cannon,LVA,2024-06-15,LVA vs. NYL,L,1.3,2,4,0.5,0.5,Home,NYL,97.7,
2025,1628242,Emma Cannon,LAS,2025-05-21,LAS @ PHX,L,9.16667,6,340,0.8,0.8,Away,PHX,,
2025,1628242,Emma Cannon,LAS,2025-05-23,LAS vs. GSV,L,6.73833,2,2,1.6,1.66667,Home,GSV,98.8,
2025,1628242,Emma Cannon,LAS,2025-05-25,LAS vs. CHI,W,4.83333,0,2,2.0,1.71429,Home,CHI,108.3,
2025,1628242,Emma Cannon,LAS,2025-05-27,LAS vs. ATL,L,11.93833,5,2,2.0,1.5,Home,ATL,99.4,
2025,1628242,Emma Cannon,LAS,2025-05-30,LAS @ LVA,L,10.68333,6,3,3.0,1.88889,Away,LVA,102.8,
2025,1628242,Emma Cannon,LAS,2025-06-01,LAS vs. PHX,L,15.37333,3,2,3.8,2.3,Home,PHX,,6.0
2025,1628242,Emma Cannon,LAS,2025-06-06,LAS @ DAL,W,10.26667,4,5,3.2,2.36364,Away,DAL,107.7,0.0
2025,1628242,Emma Cannon,LAS,2025-06-09,LAS vs. GSV,L,10.53333,6,3,3.6,2.5,Home,GSV,98.8,2.0
2025,1628242,Emma Cannon,LAS,2025-06-11,LAS @ LVA,W,7.23333,6,2,4.8,2.76923,Away,LVA,102.8,6.0
2025,1628242,Emma Cannon,LAS,2025-06-14,LAS @ MIN,L,22.01667,14,3,5.0,3.0,Away,MIN,94.8,0.0
2025,1628242,Emma Cannon,LAS,2025-06-17,LAS vs. SEA,L,15.81167,2,3,6.6,3.73333,Home,SEA,98.9,
2025,1628242,Emma Cannon,LAS,2025-06-21,LAS @ MIN,L,12.2,3,4,6.4,3.73333,Away,MIN,94.8,4.66667
2025,1628242,Emma Cannon,LAS,2025-06-24,LAS @ CHI,L,9.25,5,3,6.2,3.93333,Away,CHI,108.3,0.0
2025,1628242,Emma Cannon,LAS,2025-06-26,LAS @ IND,W,7.91667,2,2,6.0,4.26667,Away,IND,100.6,2.0
2025,1628242,Emma Cannon,LAS,2025-06-29,LAS vs. CHI,L,14.18333,15,3,5.2,4.4,Home,CHI,108.3,2.5
2025,1628242,Emma Cannon,LAS,2025-07-03,LAS @ NYL,L,6.1,4,4,5.4,5.26667,Away,NYL,97.7,2.0
2025,1628242,Emma Cannon,LAS,2025-07-05,LAS @ IND,W,10.71667,0,2,5.8,5.13333,Away,IND,100.6,2.0
2025,1628242,Emma Cannon,LAS,2025-07-10,LAS vs. MIN,L,12.73167,7,5,5.2,5.0,Home,MIN,94.8,5.66667
2025,1628242,Emma Cannon,LAS,2025-07-15,LAS vs. WAS,W,2.25,0,5,5.6,5.46667,Home,WAS,,
2024,1628244,Sami Whitcomb,SEA,2024-05-14,SEA vs. MIN,L,12.38167,0,5,,,Home,MIN,94.8,
2024,1628244,Sami Whitcomb,SEA,2024-05-17,SEA @ MIN,L,19.93,3,3,0.0,0.0,Away,MIN,94.8,0.0
2024,1628244,Sami Whitcomb,SEA,2024-05-19,SEA @ WAS,W,11.27,5,2,1.5,1.5,Away,WAS,,
2024,1628244,Sami Whitcomb,SEA,2024-05-20,SEA @ NYL,L,23.36667,11,1,2.66667,2.66667,Away,NYL,97.7,
2024,1628244,Sami Whitcomb,SEA,2024-05-22,SEA vs. IND,W,23.45,10,2,4.75,4.75,Home,IND,100.6,
2024,1628244,Sami Whitcomb,SEA,2024-05-25,SEA vs. WAS,W,19.9,12,3,5.8,5.8,Home,WAS,,5.0
2024,1628244,Sami Whitcomb,SEA,2024-05-28,SEA @ CHI,W,10.31667,5,3,8.2,6.83333,Away,CHI,108.3,
2024,1628244,Sami Whitcomb,SEA,2024-05-30,SEA @ IND,W,18.66667,4,2,8.6,6.57143,Away,IND,100.6,10.0
2024,1628244,Sami Whitcomb,SEA,2024-06-04,SEA vs. PHO,W,16.65,0,5,8.4,6.25,Home,PHO,98.5,
2024,1628244,Sami Whitcomb,SEA,2024-06-07,SEA @ LVA,W,21.06667,0,3,6.2,5.55556,Away,LVA,102.8,
2024,1628244,Sami Whitcomb,SEA,2024-06-09,SEA @ MIN,L,8.51667,0,2,4.2,5.0,Away,MIN,94.8,1.5
2024,1628244,Sami Whitcomb,SEA,2024-06-11,SEA vs. LAS,W,16.24333,9,2,1.8,4.54545,Home,LAS,107.5,
2024,1628244,Sami Whitcomb,SEA,2024-06-13,SEA @ DAL,W,13.9,6,2,2.6,4.91667,Away,DAL,107.7,
2024,1628244,Sami Whitcomb,SEA,2024-06-16,SEA @ PHO,L,12.63333,3,3,3.0,5.0,Away,PHO,98.5,0.0
2024,1628244,Sami Whitcomb,SEA,2024-06-19,SEA @ LVA,L,13.05,3,3,3.6,4.85714,Away,LVA,102.8,0.0
2024,1628244,Sami Whitcomb,SEA,2024-06-23,SEA vs. CON,W,5.23333,2,4,4.2,4.73333,Home,CON,112.2,
2024,1628244,Sami Whitcomb,SEA,2024-06-27,SEA vs. IND,W,17.84,7,4,4.6,4.86667,Home,IND,100.6,7.0
2024,1628244,Sami Whitcomb,SEA,2024-06-29,SEA vs. DAL,W,13.6,5,2,4.2,5.13333,Home,DAL,107.7,6.0
2024,1628244,Sami Whitcomb,SEA,2024-07-01,SEA vs. DAL,W,18.93333,8,2,4.0,5.13333,Home,DAL,107.7,5.5
2024,1628244,Sami Whitcomb,SEA,2024-07-05,SEA vs. CHI,L,13.53333,0,4,5.0,4.93333,Home,CHI,108.3,5.0
2024,1628244,Sami Whitcomb,SEA,2024-07-07,SEA vs. CHI,W,17.3,6,2,4.4,4.26667,Home,CHI,108.3,2.5
2024,1628244,Sami Whitcomb,SEA,2024-07-10,SEA vs. LVA,L,7.38833,4,3,5.2,3.86667,Home,LVA,102.8,1.5
2024,1628244,Sami Whitcomb,SEA,2024-07-12,SEA vs. MIN,W,19.81667,14,2,4.6,3.8,Home,MIN,94.8,1.0
2024,1628244,Sami Whitcomb,SEA,2024-07-14,SEA vs. ATL,W,24.14167,13,2,6.4,4.46667,Home,ATL,99.4,
2024,1628244,Sami Whitcomb,SEA,2024-07-16,SEA @ LAS,W,12.85,3,2,7.4,5.33333,Away,LAS,107.5,9.0
2024,1628244,Sami Whitcomb,SEA,2024-08-16,SEA @ ATL,L,12.03333,5,31,8.0,5.53333,Away,ATL,99.4,13.0
2024,1628244,Sami Whitcomb,SEA,2024-08-18,SEA @ IND,L,11.865,6,2,7.8,5.86667,Away,IND,100.6,7.0
2024,1628244,Sami Whitcomb,SEA,2024-08-20,SEA @ WAS,W,13.97667,6,2,8.2,5.66667,Away,WAS,,8.5
2024,1628244,Sami Whitcomb,SEA,2024-08-26,SEA vs. WAS,L,13.21667,11,6,6.6,5.66667,Home,WAS,,7.66667
2024,1628244,Sami Whitcomb,SEA,2024-08-28,SEA vs. ATL,W,11.325,2,2,6.2,6.2,Home,ATL,99.4,9.0
2024,1628244,Sami Whitcomb,SEA,2024-08-30,SEA vs. NYL,L,9.60667,4,2,6.0,6.13333,Home,NYL,97.7,11.0
2024,1628244,Sami Whitcomb,SEA,2024-09-01,SEA @ CON,L,14.54167,0,2,5.8,6.26667,Away,CON,112.2,2.0
2024,1628244,Sami Whitcomb,SEA,2024-09-03,SEA @ CON,W,11.78333,0,2,4.6,5.8,Away,CON,112.2,1.0
2024,1628244,Sami Whitcomb,SEA,2024-09-05,SEA @ NYL,L,11.25,0,2,3.4,5.46667,Away,NYL,97.7,7.5
2024,1628244,Sami Whitcomb,SEA,2024-09-07,SEA vs. PHO,W,19.71667,9,2,1.2,4.93333,Home,PHO,98.5,1.5
2024,1628244,Sami Whitcomb,SEA,2024-09-11,SEA @ LAS,W,10.48333,3,4,2.6,5.53333,Away,LAS,107.5,6.0
2024,1628244,Sami Whitcomb,SEA,2024-09-13,SEA @ DAL,W,8.28333,6,2,2.4,5.33333,Away,DAL,107.7,6.33333
2024,1628244,Sami Whitcomb,SEA,2024-09-15,SEA vs. LAS,W,17.1,0,2,3.6,5.46667,Home,LAS,107.5,5.0
2024,1628244,Sami Whitcomb,SEA,2024-09-17,SEA vs. LVA,L,19.23333,4,2,3.6,4.53333,Home,LVA,102.8,2.33333
2024,1628244,Sami Whitcomb,SEA,2024-09-19,SEA @ PHO,W,34.85,11,2,4.4,3.93333,Away,PHO,98.5,4.0
2025,1628244,Sami Whitcomb,PHX,2025-05-17,PHX vs. SEA,W,18.76667,6,240,4.8,4.46667,Home,SEA,98.9,
2025,1628244,Sami Whitcomb,PHX,2025-05-21,PHX vs. LAS,W,28.35,6,4,5.4,4.53333,Home,LAS,107.5,2.0
2025,1628244,Sami Whitcomb,PHX,2025-05-23,PHX @ SEA,L,27.93667,7,2,5.4,4.53333,Away,SEA,98.9,6.0
2025,1628244,Sami Whitcomb,PHX,2025-05-25,PHX vs. WAS,W,29.23833,5,2,6.8,4.6,Home,WAS,,9.66667
2025,1628244,Sami Whitcomb,PHX,2025-05-27,PHX vs. CHI,W,20.07833,3,2,7.0,4.2,Home,CHI,108.3,3.66667
2025,1628244,Sami Whitcomb,PHX,2025-05-30,PHX vs. MIN,L,28.955,13,3,5.4,4.26667,Home,MIN,94.8,5.66667
2025,1628244,Sami Whitcomb,PHX,2025-06-01,PHX @ LAS,W,27.76667,11,2,6.8,4.86667,Away,LAS,107.5,3.0
2025,1628244,Sami Whitcomb,PHX,2025-06-03,PHX @ MIN,L,22.55,6,2,7.8,5.6,Away,MIN,94.8,9.0
2025,1628244,Sami Whitcomb,PHX,2025-06-05,PHX vs. GSV,W,30.225,9,2,7.6,6.0,Home,GSV,98.8,
2025,1628244,Sami Whitcomb,PHX,2025-06-07,PHX vs. SEA,L,25.85,7,2,8.4,6.6,Home,SEA,98.9,6.5
2025,1628244,Sami Whitcomb,PHX,2025-06-11,PHX vs. DAL,W,30.51667,8,4,9.2,6.46667,Home,DAL,107.7,6.33333
2025,1628244,Sami Whitcomb,PHX,2025-06-15,PHX @ LVA,W,23.46667,18,4,8.2,6.8,Away,LVA,102.8,3.66667
2025,1628244,Sami Whitcomb,PHX,2025-06-19,PHX @ NYL,W,30.38333,16,4,9.6,7.6,Away,NYL,97.7,5.0
2025,1628244,Sami Whitcomb,PHX,2025-06-21,PHX @ CHI,W,25.03333,17,2,11.6,8.66667,Away,CHI,108.3,3.0
2025,1628244,Sami Whitcomb,PHX,2025-06-27,PHX vs. NYL,W,22.11667,15,6,13.2,9.53333,Home,NYL,97.7,6.66667
2025,1628244,Sami Whitcomb,PHX,2025-06-29,PHX vs. LVA,L,28.26667,14,2,14.8,9.8,Home,LVA,102.8,8.66667
2025,1628244,Sami Whitcomb,PHX,2025-07-03,PHX @ DAL,L,25.85,3,4,16.0,10.33333,Away,DAL,107.7,7.33333
2025,1628244,Sami Whitcomb,PHX,2025-07-07,PHX vs. DAL,W,26.53333,36,4,13.0,10.13333,Home,DAL,107.7,5.66667
2025,1628244,Sami Whitcomb,PHX,2025-07-09,PHX vs. MIN,W,28.73333,10,2,17.0,12.06667,Home,MIN,94.8,11.0
2025,1628244,Sami Whitcomb,PHX,2025-07-14,PHX @ GSV,W,29.365,7,5,15.6,12.4,Away,GSV,98.8,9.0
2025,1628244,Sami Whitcomb,PHX,2025-07-16,PHX @ MIN,L,22.96667,9,2,14.0,12.66667,Away,MIN,94.8,9.66667
2024,1628263,Lindsay Allen,CHI,2024-05-15,CHI @ DAL,L,13.51667,5,5,,,Away,DAL,107.7,
2024,1628263,Lindsay Allen,CHI,2024-05-18,CHI @ DAL,W,9.1,2,3,5.0,5.0,Away,DAL,107.7,5.0
2024,1628263,Lindsay Allen,CHI,2024-05-23,CHI @ NYL,W,18.73333,8,5,3.5,3.5,Away,NYL,97.7,
2024,1628263,Lindsay Allen,CHI,2024-05-25,CHI vs. CON,L,15.63333,6,2,5.0,5.0,Home,CON,112.2,
2024,1628263,Lindsay Allen,CHI,2024-05-28,CHI vs. SEA,L,23.05,3,3,5.25,5.25,Home,SEA,98.9,
2024,1628263,Lindsay Allen,CHI,2024-05-30,CHI vs. LAS,W,10.78333,2,2,4.8,4.8,Home,LAS,107.5,
2024,1628263,Lindsay Allen,CHI,2024-06-01,CHI @ IND,L,9.31667,0,2,4.2,4.33333,Away,IND,100.6,
2024,1628263,Lindsay Allen,CHI,2024-06-04,CHI vs. NYL,L,14.21667,6,3,3.8,3.71429,Home,NYL,97.7,8.0
2024,1628263,Lindsay Allen,CHI,2024-06-06,CHI @ WAS,W,26.61667,4,2,3.4,4.0,Away,WAS,,
2024,1628263,Lindsay Allen,CHI,2024-06-08,CHI vs. ATL,L,17.21667,8,2,3.0,4.0,Home,ATL,99.4,
2024,1628263,Lindsay Allen,CHI,2024-06-12,CHI vs. CON,L,16.96667,2,4,4.0,4.4,Home,CON,112.2,6.0
2024,1628263,Lindsay Allen,CHI,2024-06-14,CHI @ WAS,L,19.2,10,2,4.0,4.18182,Away,WAS,,4.0
2024,1628263,Lindsay Allen,CHI,2024-06-16,CHI @ IND,L,26.95,2,2,6.0,4.66667,Away,IND,100.6,0.0
2024,1628263,Lindsay Allen,CHI,2024-06-20,CHI vs. DAL,W,14.18333,2,4,5.2,4.46154,Home,DAL,107.7,3.5
2024,1628263,Lindsay Allen,CHI,2024-06-23,CHI vs. IND,W,26.85,4,3,4.8,4.28571,Home,IND,100.6,1.0
2024,1628263,Lindsay Allen,CHI,2024-06-27,CHI vs. LVA,L,34.36667,10,4,4.0,4.26667,Home,LVA,102.8,
2024,1628263,Lindsay Allen,CHI,2024-06-30,CHI vs. MIN,L,32.71667,13,3,5.6,4.6,Home,MIN,94.8,
2024,1628263,Lindsay Allen,CHI,2024-07-02,CHI @ ATL,W,26.25,6,2,6.2,5.33333,Away,ATL,99.4,8.0
2024,1628263,Lindsay Allen,CHI,2024-07-05,CHI @ SEA,W,31.2,5,3,7.0,5.2,Away,SEA,98.9,3.0
2024,1628263,Lindsay Allen,CHI,2024-07-07,CHI @ SEA,L,25.55,2,2,7.6,5.13333,Away,SEA,98.9,4.0
2024,1628263,Lindsay Allen,CHI,2024-07-10,CHI vs. ATL,W,22.66667,5,3,7.2,5.06667,Home,ATL,99.4,7.0
2024,1628263,Lindsay Allen,CHI,2024-07-11,CHI @ NYL,L,32.93333,5,1,6.2,5.26667,Away,NYL,97.7,7.0
2024,1628263,Lindsay Allen,CHI,2024-07-13,CHI vs. NYL,L,32.25,8,2,4.6,5.6,Home,NYL,97.7,6.33333
2024,1628263,Lindsay Allen,CHI,2024-07-16,CHI @ LVA,W,26.95,6,3,5.0,5.73333,Away,LVA,102.8,10.0
2024,1628263,Lindsay Allen,CHI,2024-08-15,CHI vs. PHO,L,16.36667,5,30,5.2,5.86667,Home,PHO,98.5,
2024,1628263,Lindsay Allen,CHI,2024-08-17,CHI @ LAS,W,26.3,16,2,5.8,5.66667,Away,LAS,107.5,2.0
2024,1628263,Lindsay Allen,CHI,2024-08-18,CHI @ PHO,L,22.3,2,1,8.0,6.6,Away,PHO,98.5,5.0
2024,1628263,Lindsay Allen,CHI,2024-08-23,CHI @ CON,L,30.36667,14,5,7.4,6.06667,Away,CON,112.2,4.0
2024,1628263,Lindsay Allen,CHI,2024-08-25,CHI vs. LVA,L,34.01667,16,2,8.6,6.86667,Home,LVA,102.8,8.0
2024,1628263,Lindsay Allen,CHI,2024-08-28,CHI vs. WAS,L,26.25,8,3,10.6,7.8,Home,WAS,,7.0
2024,1628263,Lindsay Allen,CHI,2024-08-30,CHI vs. IND,L,25.13333,19,2,11.2,8.06667,Home,IND,100.6,2.0
2024,1628263,Lindsay Allen,CHI,2024-09-01,CHI @ MIN,L,32.53333,6,2,11.8,8.66667,Away,MIN,94.8,13.0
2024,1628263,Lindsay Allen,CHI,2024-09-03,CHI @ LVA,L,18.58333,0,2,12.6,8.2,Away,LVA,102.8,10.66667
2024,1628263,Lindsay Allen,CHI,2024-09-06,CHI vs. LAS,W,31.61667,8,3,9.8,7.8,Home,LAS,107.5,9.0
2024,1628263,Lindsay Allen,CHI,2024-09-08,CHI vs. DAL,W,21.11667,4,2,8.2,8.0,Home,DAL,107.7,3.0
2024,1628263,Lindsay Allen,CHI,2024-09-11,CHI vs. WAS,L,28.86667,6,3,7.4,8.13333,Home,WAS,,7.33333
2024,1628263,Lindsay Allen,CHI,2024-09-13,CHI @ MIN,L,27.91667,10,2,4.8,8.2,Away,MIN,94.8,9.5
2024,1628263,Lindsay Allen,CHI,2024-09-15,CHI vs. PHO,L,26.05,6,2,5.6,8.53333,Home,PHO,98.5,3.5
2024,1628263,Lindsay Allen,CHI,2024-09-17,CHI @ ATL,L,30.45,16,2,6.8,8.4,Away,ATL,99.4,6.33333
2024,1628263,Lindsay Allen,CHI,2024-09-19,CHI @ CON,L,25.2,4,2,8.4,9.06667,Away,CON,112.2,7.33333
2025,1628263,Lindsay Allen,CON,2025-05-18,CON vs. WAS,L,23.9,6,241,8.4,9.0,Home,WAS,,8.0
2025,1628263,Lindsay Allen,CON,2025-05-20,CON vs. LVA,L,11.08333,0,2,8.4,8.33333,Home,LVA,102.8,7.33333
2025,1628263,Lindsay Allen,CON,2025-05-23,CON @ MIN,L,2.05,0,3,6.4,8.2,Away,MIN,94.8,9.66667
2025,1628263,Lindsay Allen,CON,2025-06-15,CON vs. CHI,L,11.93333,0,23,5.2,7.26667,Home,CHI,108.3,
2025,1628263,Lindsay Allen,CON,2025-06-17,CON @ IND,L,12.03167,0,2,2.0,6.2,Away,IND,100.6,8.33333
2025,1628263,Lindsay Allen,CON,2025-06-18,CON vs. PHX,L,5.1,0,1,1.2,5.66667,Home,PHX,,
2025,1628263,Lindsay Allen,CON,2025-06-20,CON vs. DAL,L,16.67,6,2,0.0,4.4,Home,DAL,107.7,2.66667
2025,1628263,Lindsay Allen,CON,2025-06-22,CON @ GSV,L,22.86667,7,2,1.2,4.4,Away,GSV,98.8,
2025,1628263,Lindsay Allen,CON,2025-06-25,CON @ LVA,L,18.41667,2,3,2.6,4.86667,Away,LVA,102.8,5.33333
2025,1628263,Lindsay Allen,CON,2025-06-27,CON @ SEA,L,24.01667,4,2,3.0,4.46667,Away,SEA,98.9,3.33333
2025,1628263,Lindsay Allen,CON,2025-06-29,CON @ MIN,L,18.81667,0,2,3.8,4.46667,Away,MIN,94.8,5.33333
2025,1628263,Lindsay Allen,CON,2025-07-06,CON vs. LVA,L,19.53333,3,7,3.8,4.06667,Home,LVA,102.8,0.66667
2025,1628263,Lindsay Allen,CON,2025-07-09,CON vs. SEA,W,8.66667,0,3,3.2,3.6,Home,SEA,98.9,3.66667
2025,1628263,Lindsay Allen,CON,2025-07-11,CON @ SEA,L,6.36667,2,2,1.8,3.2,Away,SEA,98.9,2.0
2025,1628263,Lindsay Allen,CON,2025-07-13,CON @ LAS,L,9.2,2,2,1.8,2.26667,Away,LAS,107.5,8.66667
2025,1628263,Lindsay Allen,CON,2025-07-15,CON vs. IND,L,10.68333,4,2,1.4,2.13333,Home,IND,100.6,7.66667
2024,1628269,Nia Coffey,ATL,2024-05-15,ATL @ LAS,W,11.2,2,5,,,Away,LAS,107.5,
2024,1628269,Nia Coffey,ATL,2024-05-18,ATL @ PHO,L,12.27667,0,3,2.0,2.0,Away,PHO,98.5,
2024,1628269,Nia Coffey,ATL,2024-05-21,ATL vs. DAL,W,8.9,3,3,1.0,1.0,Home,DAL,107.7,
2024,1628269,Nia Coffey,ATL,2024-05-26,ATL vs. MIN,L,12.91667,2,5,1.66667,1.66667,Home,MIN,94.8,
2024,1628269,Nia Coffey,ATL,2024-05-29,ATL @ WAS,W,10.04833,0,3,1.75,1.75,Away,WAS,,
2024,1628269,Nia Coffey,ATL,2024-05-31,ATL vs. LVA,W,12.86667,2,2,1.4,1.4,Home,LVA,102.8,
2024,1628269,Nia Coffey,ATL,2024-06-02,ATL vs. CON,L,17.71667,2,2,1.4,1.5,Home,CON,112.2,
2024,1628269,Nia Coffey,ATL,2024-06-06,ATL vs. NYL,L,9.25,0,4,1.8,1.57143,Home,NYL,97.7,
2024,1628269,Nia Coffey,ATL,2024-06-08,ATL @ CHI,W,4.45,0,2,1.2,1.375,Away,CHI,108.3,
2024,1628269,Nia Coffey,ATL,2024-06-11,ATL vs. WAS,L,14.98333,8,3,0.8,1.22222,Home,WAS,,0.0
2024,1628269,Nia Coffey,ATL,2024-06-13,ATL @ IND,L,23.25,4,2,2.4,1.9,Away,IND,100.6,
2024,1628269,Nia Coffey,ATL,2024-06-16,ATL vs. LAS,W,10.21667,0,3,2.8,2.09091,Home,LAS,107.5,2.0
2024,1628269,Nia Coffey,ATL,2024-06-19,ATL @ MIN,L,25.98833,11,3,2.4,1.91667,Away,MIN,94.8,2.0
2024,1628269,Nia Coffey,ATL,2024-06-21,ATL vs. IND,L,24.6,0,2,4.6,2.61538,Home,IND,100.6,4.0
2024,1628269,Nia Coffey,ATL,2024-06-23,ATL vs. NYL,L,22.93333,9,2,4.6,2.42857,Home,NYL,97.7,0.0
2024,1628269,Nia Coffey,ATL,2024-06-28,ATL @ CON,W,22.21667,5,5,4.8,2.86667,Away,CON,112.2,2.0
2024,1628269,Nia Coffey,ATL,2024-06-30,ATL @ NYL,L,20.53333,0,2,5.0,3.06667,Away,NYL,97.7,4.5
2024,1628269,Nia Coffey,ATL,2024-07-02,ATL vs. CHI,L,19.60667,5,2,5.0,3.06667,Home,CHI,108.3,0.0
2024,1628269,Nia Coffey,ATL,2024-07-05,ATL @ DAL,L,16.2,7,3,3.8,3.2,Away,DAL,107.7,3.0
2024,1628269,Nia Coffey,ATL,2024-07-07,ATL @ CON,L,28.55,11,2,5.2,3.53333,Away,CON,112.2,3.5
2024,1628269,Nia Coffey,ATL,2024-07-10,ATL @ CHI,L,12.10167,0,3,5.6,4.26667,Away,CHI,108.3,2.5
2024,1628269,Nia Coffey,ATL,2024-07-12,ATL vs. LVA,L,15.43333,4,2,4.6,4.13333,Home,LVA,102.8,2.0
2024,1628269,Nia Coffey,ATL,2024-07-14,ATL @ SEA,L,17.06667,3,2,5.4,4.26667,Away,SEA,98.9,
