SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS
2025,1628269,Nia Coffey,ATL,1022500023,2025-05-25,ATL vs. CON,W,26.016666666666666,6,13,0.462,3,7,0.429,3,4,0.75,2,9,11,4,2,0,0,1,3,3,18,9
2025,1628269,Nia Coffey,ATL,1022500022,2025-05-24,ATL vs. DAL,W,15.016666666666667,2,5,0.4,1,3,0.333,3,4,0.75,1,1,2,1,0,0,2,0,1,3,8,7
2025,1628269,Nia Coffey,ATL,1022500015,2025-05-22,ATL vs. IND,L,17.316666666666666,2,5,0.4,2,5,0.4,0,0,0.0,0,5,5,2,1,0,1,0,2,0,6,-5
2025,1628269,Nia Coffey,ATL,1022500011,2025-05-20,ATL @ IND,W,11.173333333333334,0,0,0.0,0,0,0.0,0,0,0.0,1,4,5,3,0,0,1,0,0,0,0,-13
2025,1628269,Nia Coffey,ATL,1022500001,2025-05-16,ATL @ WAS,L,14.433333333333334,2,6,0.333,2,3,0.667,4,4,1.0,2,2,4,0,1,0,0,1,0,3,10,-9
2025,1629483,Napheesa Collier,MIN,1022500075,2025-06-17,MIN vs. LVA,W,18.97833333333333,3,9,0.333,0,2,0.0,1,1,1.0,1,5,6,1,2,0,0,0,1,5,7,-12
2025,1629483,Napheesa Collier,MIN,1022500065,2025-06-14,MIN vs. LAS,W,31.308333333333334,13,16,0.813,3,4,0.75,3,3,1.0,2,6,8,6,2,2,2,0,4,8,32,22
2025,1629483,Napheesa Collier,MIN,1022500062,2025-06-11,MIN @ SEA,L,37.71666666666667,9,23,0.391,1,4,0.25,6,6,1.0,2,7,9,5,0,0,3,0,1,7,25,-9
2025,1629483,Napheesa Collier,MIN,1022500056,2025-06-08,MIN @ DAL,W,36.693333333333335,10,19,0.526,3,6,0.5,5,5,1.0,1,9,10,4,1,3,3,1,3,4,28,17
2025,1629483,Napheesa Collier,MIN,1022500046,2025-06-03,MIN vs. PHX,W,31.116666666666667,8,13,0.615,0,2,0.0,2,3,0.667,2,9,11,5,4,1,0,1,2,4,18,24
2025,1629483,Napheesa Collier,MIN,1022500044,2025-06-01,MIN @ GSV,W,36.778333333333336,8,18,0.444,2,4,0.5,6,7,0.857,2,9,11,4,3,2,1,2,3,4,24,9
2025,1629483,Napheesa Collier,MIN,1022500029,2025-05-27,MIN vs. SEA,W,36.656666666666666,7,18,0.389,0,3,0.0,2,2,1.0,4,6,10,5,4,5,2,0,4,1,16,10
2025,1629483,Napheesa Collier,MIN,1022500017,2025-05-23,MIN vs. CON,W,38.03333333333333,11,21,0.524,3,4,0.75,8,10,0.8,4,7,11,3,2,3,3,2,2,8,33,8
2025,1629483,Napheesa Collier,MIN,1022500012,2025-05-21,MIN vs. DAL,W,36.833333333333336,8,13,0.615,0,3,0.0,12,12,1.0,3,5,8,2,2,2,1,0,2,9,28,5
2025,1629483,Napheesa Collier,MIN,1022500008,2025-05-18,MIN @ LAS,W,33.156666666666666,10,18,0.556,2,3,0.667,1,1,1.0,3,3,6,1,3,2,1,1,2,5,23,16
2025,1629483,Napheesa Collier,MIN,1022500002,2025-05-16,MIN @ DAL,W,31.856666666666666,12,21,0.571,2,3,0.667,8,8,1.0,1,3,4,4,2,0,0,0,4,6,34,28
2025,202641,Sydney Colson,IND,1022500093,2025-06-24,IND @ SEA,W,11.241666666666667,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,2,0,3
2025,202641,Sydney Colson,IND,1022500087,2025-06-22,IND @ LVA,L,14.983333333333333,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,4,2,1,0,0,0,0,0,1
2025,202641,Sydney Colson,IND,1022500079,2025-06-19,IND @ GSV,L,13.22,2,3,0.667,1,2,0.5,0,0,0.0,0,1,1,2,1,1,0,0,2,0,5,-14
2025,202641,Sydney Colson,IND,1022500071,2025-06-17,IND vs. CON,W,15.683333333333334,0,2,0.0,0,2,0.0,0,0,0.0,1,0,1,1,3,1,0,0,2,0,0,-8
2025,202641,Sydney Colson,IND,1022500066,2025-06-14,IND vs. NYL,W,20.31,3,4,0.75,2,3,0.667,2,2,1.0,0,1,1,6,0,1,0,0,2,1,10,8
2025,202641,Sydney Colson,IND,1022500058,2025-06-10,IND @ ATL,L,25.016666666666666,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,1,2,0,0,0,0,1,3,-12
2025,202641,Sydney Colson,IND,1022500053,2025-06-07,IND @ CHI,W,24.983333333333334,2,5,0.4,2,4,0.5,0,0,0.0,0,1,1,3,2,1,0,0,1,1,6,6
2025,202641,Sydney Colson,IND,1022500045,2025-06-03,IND vs. WAS,W,16.283333333333335,2,3,0.667,1,2,0.5,2,3,0.667,0,1,1,3,0,0,1,0,4,1,7,-3
2025,202641,Sydney Colson,IND,1022500035,2025-05-30,IND vs. CON,L,8.716666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,1,1,0,0,1,1,0,1
2025,202641,Sydney Colson,IND,1022500032,2025-05-28,IND @ WAS,L,30.846666666666668,2,7,0.286,0,3,0.0,0,0,0.0,2,1,3,3,3,0,1,0,5,0,4,-4
2025,202641,Sydney Colson,IND,1022500015,2025-05-22,IND @ ATL,W,5.066666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2025,202641,Sydney Colson,IND,1022500011,2025-05-20,IND vs. ATL,L,5.533333333333333,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,2,0,0,0,1,0,2,-6
2025,202641,Sydney Colson,IND,1022500004,2025-05-17,IND vs. CHI,W,13.135,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,1,1,3,0,1,2,2,2,17
2025,1641660,Zia Cooke,SEA,1022500093,2025-06-24,SEA vs. IND,L,9.4,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,3,0,2,-10
2025,1641660,Zia Cooke,SEA,1022500088,2025-06-22,SEA vs. NYL,W,7.635,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0,1,2,0,1,0,0,0,5,4
2025,1641660,Zia Cooke,SEA,1022500082,2025-06-20,SEA @ LVA,W,1.9666666666666666,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,-3
2025,1641660,Zia Cooke,SEA,1022500076,2025-06-17,SEA @ LAS,W,14.116666666666667,2,7,0.286,1,3,0.333,0,0,0.0,1,0,1,2,1,1,0,1,1,0,5,4
2025,1641660,Zia Cooke,SEA,1022500067,2025-06-14,SEA @ GSV,L,4.816666666666666,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,0,-7
2025,1641660,Zia Cooke,SEA,1022500062,2025-06-11,SEA vs. MIN,W,3.5833333333333335,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,-5
2025,1641660,Zia Cooke,SEA,1022500054,2025-06-07,SEA @ PHX,W,11.39,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,0,2,0,0,0,1,0,2,-12
2025,1641660,Zia Cooke,SEA,1022500047,2025-06-03,SEA vs. DAL,W,14.766666666666667,2,2,1.0,2,2,1.0,1,2,0.5,0,0,0,1,2,1,0,0,2,2,7,10
2025,1641660,Zia Cooke,SEA,1022500043,2025-06-01,SEA vs. LVA,L,10.3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,-19
2025,1641660,Zia Cooke,SEA,1022500039,2025-05-30,SEA vs. ATL,L,17.51,2,5,0.4,1,2,0.5,1,1,1.0,1,1,2,2,0,2,0,1,1,1,6,-3
2025,1641660,Zia Cooke,SEA,1022500029,2025-05-27,SEA @ MIN,L,6.416666666666667,0,2,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,1,2,1
2025,1641660,Zia Cooke,SEA,1022500026,2025-05-25,SEA vs. LVA,W,10.796666666666667,1,3,0.333,0,1,0.0,3,4,0.75,1,1,2,2,1,0,0,0,1,2,5,-1
2025,1641660,Zia Cooke,SEA,1022500020,2025-05-23,SEA vs. PHX,W,8.631666666666666,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,2,-3
2025,1641660,Zia Cooke,SEA,1022500006,2025-05-17,SEA @ PHX,L,13.333333333333334,2,5,0.4,2,2,1.0,0,2,0.0,0,1,1,0,2,0,0,0,0,2,6,-3
2025,1627674,Kahleah Copper,PHX,1022500083,2025-06-21,PHX @ CHI,W,23.216666666666665,5,12,0.417,2,6,0.333,4,4,1.0,0,3,3,3,3,5,0,2,0,5,16,11
2025,1627674,Kahleah Copper,PHX,1022500077,2025-06-18,PHX @ CON,W,22.121666666666666,2,9,0.222,2,4,0.5,7,8,0.875,0,1,1,2,0,1,0,1,2,5,13,17
2025,1627674,Kahleah Copper,PHX,1022500070,2025-06-15,PHX @ LVA,W,17.683333333333334,4,9,0.444,1,3,0.333,2,2,1.0,0,2,2,1,2,1,0,0,3,2,11,2
2025,1629482,Sophie Cunningham,IND,1022500093,2025-06-24,IND @ SEA,W,18.251666666666665,0,3,0.0,0,3,0.0,2,2,1.0,0,3,3,1,2,2,0,0,1,1,2,5
2025,1629482,Sophie Cunningham,IND,1022500087,2025-06-22,IND @ LVA,L,17.343333333333334,0,3,0.0,0,2,0.0,0,0,0.0,1,5,6,0,0,1,0,0,1,1,0,-12
2025,1629482,Sophie Cunningham,IND,1022500079,2025-06-19,IND @ GSV,L,23.903333333333332,3,7,0.429,3,7,0.429,0,0,0.0,1,5,6,1,0,0,0,0,0,2,9,-14
2025,1629482,Sophie Cunningham,IND,1022500071,2025-06-17,IND vs. CON,W,21.665,2,5,0.4,1,2,0.5,0,0,0.0,1,6,7,1,3,1,0,2,5,4,5,0
2025,1629482,Sophie Cunningham,IND,1022500066,2025-06-14,IND vs. NYL,W,24.958333333333332,2,4,0.5,1,2,0.5,0,0,0.0,1,3,4,0,1,1,0,1,5,1,5,31
2025,1629482,Sophie Cunningham,IND,1022500035,2025-05-30,IND vs. CON,L,27.125,1,5,0.2,1,3,0.333,7,7,1.0,0,1,1,2,1,0,0,0,1,4,10,-7
2025,1629482,Sophie Cunningham,IND,1022500032,2025-05-28,IND @ WAS,L,20.30666666666667,0,3,0.0,0,2,0.0,2,2,1.0,0,3,3,1,2,1,0,1,5,1,2,-5
2025,1629482,Sophie Cunningham,IND,1022500021,2025-05-24,IND vs. NYL,L,19.516666666666666,2,4,0.5,1,2,0.5,0,0,0.0,2,1,3,0,2,0,0,0,2,0,5,-8
2025,1629482,Sophie Cunningham,IND,1022500015,2025-05-22,IND @ ATL,W,20.27166666666667,3,6,0.5,2,4,0.5,1,2,0.5,0,6,6,3,2,0,1,0,1,3,9,10
2025,203024,Damiris Dantas,IND,1022500093,2025-06-24,IND @ SEA,W,20.108333333333334,4,7,0.571,1,2,0.5,1,1,1.0,4,1,5,0,2,0,0,0,4,2,10,4
2025,203024,Damiris Dantas,IND,1022500079,2025-06-19,IND @ GSV,L,8.053333333333333,1,4,0.25,1,3,0.333,0,0,0.0,0,0,0,0,0,0,0,1,2,0,3,-7
2025,203024,Damiris Dantas,IND,1022500071,2025-06-17,IND vs. CON,W,16.383333333333333,4,9,0.444,2,5,0.4,3,4,0.75,0,2,2,2,3,0,0,1,3,2,13,-3
2025,203024,Damiris Dantas,IND,1022500066,2025-06-14,IND vs. NYL,W,10.426666666666666,2,4,0.5,1,2,0.5,0,0,0.0,3,1,4,1,0,0,0,0,0,0,5,4
2025,203024,Damiris Dantas,IND,1022500058,2025-06-10,IND @ ATL,L,10.066666666666666,1,5,0.2,1,4,0.25,0,0,0.0,1,1,2,1,1,0,0,0,2,0,3,-15
2025,203024,Damiris Dantas,IND,1022500053,2025-06-07,IND @ CHI,W,14.766666666666667,0,3,0.0,0,2,0.0,3,4,0.75,1,2,3,1,0,0,0,1,3,3,3,12
2025,203024,Damiris Dantas,IND,1022500045,2025-06-03,IND vs. WAS,W,17.383333333333333,2,4,0.5,2,3,0.667,2,2,1.0,1,3,4,0,0,1,0,0,2,2,8,9
2025,203024,Damiris Dantas,IND,1022500035,2025-05-30,IND vs. CON,L,14.195,3,5,0.6,1,2,0.5,2,2,1.0,0,4,4,0,1,0,1,0,3,1,9,-7
2025,203024,Damiris Dantas,IND,1022500032,2025-05-28,IND @ WAS,L,14.133333333333333,2,4,0.5,0,2,0.0,2,2,1.0,0,4,4,0,1,1,1,0,4,2,6,-9
2025,203024,Damiris Dantas,IND,1022500021,2025-05-24,IND vs. NYL,L,3.6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,1,0,0,0
2025,203024,Damiris Dantas,IND,1022500015,2025-05-22,IND @ ATL,W,17.066666666666666,1,5,0.2,1,3,0.333,0,0,0.0,0,6,6,1,0,0,1,0,1,2,3,6
2025,203024,Damiris Dantas,IND,1022500011,2025-05-20,IND vs. ATL,L,2.933333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,0,0,-4
2025,203024,Damiris Dantas,IND,1022500004,2025-05-17,IND vs. CHI,W,11.116666666666667,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,9
2025,1642301,Marquesha Davis,NYL,1022500059,2025-06-10,NYL vs. CHI,W,2.55,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,0,1,2,-5
2025,1642301,Marquesha Davis,NYL,1022500041,2025-06-01,NYL vs. CON,W,7.9,0,1,0.0,0,1,0.0,2,2,1.0,0,2,2,0,2,0,0,0,1,1,2,-6
2025,1642301,Marquesha Davis,NYL,1022500036,2025-05-30,NYL @ WAS,W,2.05,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,2
2025,1642301,Marquesha Davis,NYL,1022500033,2025-05-29,NYL vs. GSV,W,2.1166666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1642301,Marquesha Davis,NYL,1022500028,2025-05-27,NYL vs. GSV,W,0.4166666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1642301,Marquesha Davis,NYL,1022500016,2025-05-22,NYL @ CHI,W,4.816666666666666,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,1,0,0,0,0,-3
2025,1642301,Marquesha Davis,NYL,1022500005,2025-05-17,NYL vs. LVA,W,0.6016666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1642773,Kariata Diaby,CON,1022500095,2025-06-25,CON @ LVA,L,1.45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-4
2025,1642773,Kariata Diaby,CON,1022500077,2025-06-18,CON vs. PHX,L,7.05,1,3,0.333,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,1,0,0,2,3
2025,1642773,Kariata Diaby,CON,1022500071,2025-06-17,CON @ IND,L,5.366666666666666,0,1,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,1,1,2,1
2025,1642773,Kariata Diaby,CON,1022500068,2025-06-15,CON vs. CHI,L,17.8,1,2,0.5,0,0,0.0,0,0,0.0,2,1,3,2,1,0,0,1,2,0,2,-10
2025,1642773,Kariata Diaby,CON,1022500055,2025-06-08,CON @ WAS,L,14.716666666666667,0,0,0.0,0,0,0.0,2,3,0.667,0,2,2,1,2,1,0,0,1,3,2,-8
2025,1642773,Kariata Diaby,CON,1022500050,2025-06-06,CON vs. ATL,W,6.781666666666666,1,2,0.5,0,0,0.0,2,2,1.0,0,1,1,0,0,1,0,1,2,1,4,6
2025,1642773,Kariata Diaby,CON,1022500041,2025-06-01,CON @ NYL,L,4.716666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,1,2,1,0,-2
2025,1642773,Kariata Diaby,CON,1022500027,2025-05-27,CON vs. DAL,L,6.066666666666666,0,0,0.0,0,0,0.0,3,4,0.75,0,0,0,0,0,0,0,0,1,2,3,1
2025,1642773,Kariata Diaby,CON,1022500023,2025-05-25,CON @ ATL,L,11.316666666666666,2,3,0.667,0,0,0.0,1,1,1.0,1,1,2,1,1,0,0,0,3,2,5,-1
2025,1642773,Kariata Diaby,CON,1022500010,2025-05-20,CON vs. LVA,L,12.863333333333333,1,1,1.0,0,0,0.0,1,2,0.5,0,3,3,1,1,1,0,0,1,1,3,4
2025,1642773,Kariata Diaby,CON,1022500007,2025-05-18,CON vs. WAS,L,6.68,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,2,1,0,0,3,1,2,-7
2025,203400,Skylar Diggins,SEA,1022500093,2025-06-24,SEA vs. IND,L,34.18333333333333,9,15,0.6,1,5,0.2,3,5,0.6,0,2,2,6,1,1,2,1,4,4,22,0
2025,203400,Skylar Diggins,SEA,1022500088,2025-06-22,SEA vs. NYL,W,35.583333333333336,6,17,0.353,3,7,0.429,5,6,0.833,0,2,2,6,1,2,2,3,4,4,20,6
2025,203400,Skylar Diggins,SEA,1022500082,2025-06-20,SEA @ LVA,W,38.21666666666667,8,17,0.471,2,3,0.667,6,8,0.75,1,0,1,6,2,1,1,2,1,6,24,12
2025,203400,Skylar Diggins,SEA,1022500076,2025-06-17,SEA @ LAS,W,28.516666666666666,4,7,0.571,3,4,0.75,4,6,0.667,0,3,3,7,1,0,1,0,3,3,15,35
2025,203400,Skylar Diggins,SEA,1022500067,2025-06-14,SEA @ GSV,L,34.663333333333334,7,16,0.438,3,7,0.429,4,5,0.8,0,0,0,3,2,2,1,0,2,4,21,-1
2025,203400,Skylar Diggins,SEA,1022500062,2025-06-11,SEA vs. MIN,W,34.65,6,14,0.429,2,5,0.4,4,5,0.8,0,1,1,6,2,1,0,1,4,3,18,16
2025,203400,Skylar Diggins,SEA,1022500054,2025-06-07,SEA @ PHX,W,35.483333333333334,8,18,0.444,4,8,0.5,6,7,0.857,1,2,3,7,3,2,0,0,2,5,26,17
2025,203400,Skylar Diggins,SEA,1022500047,2025-06-03,SEA vs. DAL,W,32.6,3,7,0.429,0,2,0.0,3,4,0.75,0,1,1,5,5,1,1,0,2,3,9,3
2025,203400,Skylar Diggins,SEA,1022500043,2025-06-01,SEA vs. LVA,L,32.25,5,15,0.333,0,3,0.0,1,1,1.0,0,4,4,5,6,1,0,0,4,2,11,11
2025,203400,Skylar Diggins,SEA,1022500039,2025-05-30,SEA vs. ATL,L,33.2,6,10,0.6,0,0,0.0,8,9,0.889,2,2,4,3,1,1,0,1,3,5,20,3
2025,203400,Skylar Diggins,SEA,1022500029,2025-05-27,SEA @ MIN,L,26.39,5,11,0.455,2,5,0.4,6,8,0.75,1,2,3,3,6,2,0,3,1,4,18,-11
2025,203400,Skylar Diggins,SEA,1022500026,2025-05-25,SEA vs. LVA,W,28.72,4,9,0.444,0,2,0.0,2,2,1.0,0,0,0,8,2,0,0,1,3,1,10,17
2025,203400,Skylar Diggins,SEA,1022500020,2025-05-23,SEA vs. PHX,W,37.43333333333333,8,16,0.5,1,2,0.5,7,9,0.778,0,4,4,14,4,2,2,2,2,6,24,9
2025,203400,Skylar Diggins,SEA,1022500009,2025-05-19,SEA @ DAL,W,36.06333333333333,6,16,0.375,3,4,0.75,6,8,0.75,0,1,1,9,1,0,1,2,2,6,21,13
2025,203400,Skylar Diggins,SEA,1022500006,2025-05-17,SEA @ PHX,L,28.866666666666667,7,14,0.5,1,3,0.333,6,7,0.857,0,3,3,4,4,4,1,2,2,7,21,-21
2025,203828,Stefanie Dolson,WAS,1022500090,2025-06-24,WAS vs. MIN,W,13.681666666666667,1,3,0.333,1,1,1.0,0,0,0.0,2,3,5,1,1,1,0,0,4,0,3,-9
2025,203828,Stefanie Dolson,WAS,1022500086,2025-06-22,WAS vs. DAL,W,8.466666666666667,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,2,0,0,0,1,5,0,0,-6
2025,203828,Stefanie Dolson,WAS,1022500080,2025-06-20,WAS @ ATL,L,6.666666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,0,-13
2025,203828,Stefanie Dolson,WAS,1022500073,2025-06-17,WAS @ CHI,W,13.3,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,1,0,1,0,0,3,1,2,-15
2025,203828,Stefanie Dolson,WAS,1022500069,2025-06-15,WAS vs. ATL,L,19.266666666666666,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,0,1,0,0,0,4,1,3,-35
2025,203828,Stefanie Dolson,WAS,1022500055,2025-06-08,WAS vs. CON,W,13.236666666666666,0,1,0.0,0,1,0.0,0,0,0.0,1,2,3,0,1,0,0,0,2,1,0,4
2025,203828,Stefanie Dolson,WAS,1022500048,2025-06-05,WAS vs. NYL,L,19.7,4,6,0.667,0,2,0.0,0,0,0.0,0,0,0,1,3,0,1,0,2,0,8,-8
2025,203828,Stefanie Dolson,WAS,1022500045,2025-06-03,WAS @ IND,L,26.333333333333332,0,4,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,1,1,1,4,1,0,11
2025,203828,Stefanie Dolson,WAS,1022500036,2025-05-30,WAS vs. NYL,L,19.433333333333334,1,4,0.25,0,3,0.0,0,0,0.0,0,4,4,1,0,0,0,0,2,0,2,9
2025,203828,Stefanie Dolson,WAS,1022500032,2025-05-28,WAS vs. IND,W,10.5,1,2,0.5,0,1,0.0,0,0,0.0,1,4,5,1,3,1,0,0,4,0,2,-5
2025,203828,Stefanie Dolson,WAS,1022500025,2025-05-25,WAS @ PHX,L,15.516666666666667,1,6,0.167,0,4,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2,0,2,-4
2025,203828,Stefanie Dolson,WAS,1022500018,2025-05-23,WAS @ LVA,L,29.223333333333333,3,7,0.429,2,3,0.667,0,0,0.0,1,5,6,8,3,0,2,2,3,1,8,18
2025,203828,Stefanie Dolson,WAS,1022500013,2025-05-21,WAS @ GSV,L,19.18166666666667,2,6,0.333,0,1,0.0,0,0,0.0,2,3,5,3,2,1,0,0,4,2,4,-6
2025,203828,Stefanie Dolson,WAS,1022500007,2025-05-18,WAS @ CON,W,25.716666666666665,1,3,0.333,1,3,0.333,0,0,0.0,0,0,0,0,1,1,0,0,4,1,3,4
2025,203828,Stefanie Dolson,WAS,1022500001,2025-05-16,WAS vs. ATL,W,26.733333333333334,2,4,0.5,2,3,0.667,0,0,0.0,0,3,3,3,0,1,2,0,3,0,6,7
2025,1642290,Aaliyah Edwards,WAS,1022500090,2025-06-24,WAS vs. MIN,W,11.25,3,6,0.5,0,0,0.0,1,2,0.5,3,2,5,0,0,1,0,1,0,2,7,-2
2025,1642290,Aaliyah Edwards,WAS,1022500086,2025-06-22,WAS vs. DAL,W,11.083333333333334,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,2,1,0,0,2,0,0,-1
2025,1642290,Aaliyah Edwards,WAS,1022500080,2025-06-20,WAS @ ATL,L,5.85,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0,0,1,1,0,0,0,1,3,-7
2025,1642290,Aaliyah Edwards,WAS,1022500073,2025-06-17,WAS @ CHI,W,12.323333333333334,2,4,0.5,0,0,0.0,2,4,0.5,2,0,2,1,1,1,1,0,3,3,6,-6
2025,1642290,Aaliyah Edwards,WAS,1022500069,2025-06-15,WAS vs. ATL,L,16.516666666666666,1,7,0.143,0,1,0.0,3,4,0.75,1,2,3,0,2,1,0,0,2,4,5,-1
2025,1642290,Aaliyah Edwards,WAS,1022500055,2025-06-08,WAS vs. CON,W,20.4,5,8,0.625,0,1,0.0,3,5,0.6,5,2,7,1,0,1,0,1,0,3,13,19
2025,1642290,Aaliyah Edwards,WAS,1022500048,2025-06-05,WAS vs. NYL,L,12.75,1,3,0.333,0,1,0.0,1,1,1.0,0,1,1,0,0,0,0,0,0,2,3,-3
2025,1642290,Aaliyah Edwards,WAS,1022500045,2025-06-03,WAS @ IND,L,14.933333333333334,2,3,0.667,0,0,0.0,1,2,0.5,0,1,1,1,2,0,0,1,2,1,5,-20
2025,1642290,Aaliyah Edwards,WAS,1022500036,2025-05-30,WAS vs. NYL,L,17.233333333333334,1,7,0.143,0,1,0.0,0,0,0.0,0,5,5,1,0,0,0,0,2,2,2,-27
2025,1642290,Aaliyah Edwards,WAS,1022500032,2025-05-28,WAS vs. IND,W,19.583333333333332,1,5,0.2,0,0,0.0,2,4,0.5,2,2,4,1,4,1,0,2,4,2,4,9
2025,1642290,Aaliyah Edwards,WAS,1022500025,2025-05-25,WAS @ PHX,L,14.9,2,3,0.667,0,0,0.0,2,2,1.0,2,5,7,1,2,1,0,0,1,4,6,2
2025,1631083,Emily Engstler,WAS,1022500090,2025-06-24,WAS vs. MIN,W,5.416666666666667,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,0,1,0,0,7
2025,1631083,Emily Engstler,WAS,1022500086,2025-06-22,WAS vs. DAL,W,6.3,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,2,0,0,0,0,-8
2025,1631083,Emily Engstler,WAS,1022500080,2025-06-20,WAS @ ATL,L,12.766666666666667,1,1,1.0,0,0,0.0,1,2,0.5,1,1,2,1,2,1,1,0,2,1,3,11
2025,1631083,Emily Engstler,WAS,1022500069,2025-06-15,WAS vs. ATL,L,16.9,1,3,0.333,0,1,0.0,0,0,0.0,2,3,5,2,0,1,0,0,0,0,2,-13
2025,1631083,Emily Engstler,WAS,1022500055,2025-06-08,WAS vs. CON,W,18.316666666666666,1,3,0.333,0,1,0.0,0,1,0.0,2,7,9,2,1,1,0,0,3,2,2,11
2025,1631083,Emily Engstler,WAS,1022500048,2025-06-05,WAS vs. NYL,L,13.633333333333333,2,4,0.5,0,1,0.0,0,1,0.0,1,6,7,2,2,0,0,0,2,1,4,2
2025,1631083,Emily Engstler,WAS,1022500045,2025-06-03,WAS @ IND,L,9.816666666666666,2,4,0.5,0,2,0.0,0,0,0.0,3,1,4,2,1,1,1,0,0,0,4,3
2025,1631083,Emily Engstler,WAS,1022500036,2025-05-30,WAS vs. NYL,L,8.15,1,3,0.333,0,2,0.0,2,2,1.0,1,1,2,1,0,1,0,0,1,1,4,-3
2025,1631083,Emily Engstler,WAS,1022500032,2025-05-28,WAS vs. IND,W,12.416666666666666,1,1,1.0,1,1,1.0,0,0,0.0,1,2,3,4,0,0,1,0,2,1,3,2
2025,1631083,Emily Engstler,WAS,1022500025,2025-05-25,WAS @ PHX,L,14.75,2,6,0.333,1,3,0.333,1,2,0.5,3,1,4,1,2,0,1,0,4,1,6,3
2025,1631083,Emily Engstler,WAS,1022500018,2025-05-23,WAS @ LVA,L,5.35,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,2,0,0,0,0,0,0,-9
2025,1631083,Emily Engstler,WAS,1022500013,2025-05-21,WAS @ GSV,L,6.0,1,2,0.5,0,1,0.0,1,2,0.5,0,2,2,1,1,1,1,0,1,1,3,3
2025,1631083,Emily Engstler,WAS,1022500007,2025-05-18,WAS @ CON,W,11.2,1,2,0.5,1,1,1.0,0,0,0.0,0,5,5,1,1,1,0,0,2,1,3,2
2025,1631083,Emily Engstler,WAS,1022500001,2025-05-16,WAS vs. ATL,W,13.103333333333333,2,3,0.667,1,1,1.0,0,0,0.0,1,4,5,1,1,0,1,0,1,0,5,-3
